code,name,url
9539,京葉瓦斯,https://www.keiyogas.co.jp/company/ir/
9543,静岡ガス,https://ir.shizuokagas.co.jp/ja/ir/
9600,アイネット,https://www.inet.co.jp/ir/
9628,燦ホールディングス,https://www.san-hd.co.jp/ir/
9633,東京テアトル,https://www.theatres.co.jp/investor/
9639,三協フロンテア,https://www.sankyofrontier.com/ir/
9640,セゾンテクノロジー,https://www.saison-technology.com/ir
9651,日本プロセス,https://www.jpd.co.jp/ir/index.html
9691,両毛システムズ,https://www.ryomo.co.jp/ir/index.html
9692,シーイーシー,https://www.cec-ltd.co.jp/ir/
9739,ＮＳＷ,https://www.nsw.co.jp/ir/
9742,アイネス,https://www.ines.co.jp/ir.html
9753,アイエックス・ナレッジ,https://www.ikic.co.jp/ir.html
9755,応用地質,https://www.oyo.co.jp/investor-relations/
9776,札幌臨床検査センター,https://www.saturin.co.jp/ir/index.html
9824,泉州電業,https://www.senden.co.jp/financer/press/
9827,リリカラ,https://www.lilycolor.co.jp/company/ir/
9835,ジュンテンドー,https://www.juntendo.co.jp/ir/
9889,ＪＢＣＣホールディングス,https://www.jbcchd.co.jp/ir/
9900,サガミホールディングス,https://www.sagami-holdings.co.jp/ir/
9906,藤井産業,https://www.fujii.co.jp/irinfo/
9908,日本電計,https://www.n-denkei.co.jp/ir/
9928,ミロク情報サービス,https://www.mjs.co.jp/ir/
9929,平和紙業,https://www.heiwapaper.co.jp/ir/
9930,北沢産業,https://www.kitazawasangyo.co.jp/ir/
9946,ミニストップ,https://www.ministop.co.jp/corporate/ir/
9950,ハチバン,https://www.hachiban.co.jp/ir/
9979,大庄,https://www.daisyo.co.jp/company/ir/index.html
9990,サックスバー　ホールディングス,https://www.sacs-bar.co.jp/ir/
9991,ジェコス,https://www.gecoss.co.jp/investors/
